feature,threshold
24,1.0
10,0.8610526315789471
5,0.0
2,0.0
0,0.0
6,0.5
5,1.0
20,2.2475085931052634
23,0.5
17,1.0706697244736842
14,13.0
19,0.6656475162631579
8,0.0
25,1.0
9,2.0
12,18756.21052631579
12,277120.63157894707
14,612.0
22,36.32777711263158
20,5.145490498210526
10,0.0
12,4754.0
10,1.4778947368421052
26,59.63176760210525
6,0.0
21,3.0
13,42.20110053473684
8,2.52
19,0.8213810630526316
15,31.35815560105263
24,3.8434610032105265
6,0.27529431705263085
21,4.0
14,753.0
7,0.0
9,1.0
23,0.999278447
5,0.0
15,0.0
8,34.532105263157895
8,2.47
2,0.0
24,17.75648164947367
22,111.44786046315787
23,0.29777538563157896
7,0.6589088295789473
4,1.2535534325263153
2,0.0
6,0.0
18,81.5507027
23,0.998990918
0,0.8997842521578947
3,0.0
3,0.0
24,1.0
25,1.0
10,0.0
21,2.0
20,0.8302485950526316
21,592.0
23,0.464813095
11,0.4484210526315786
9,65.0
23,0.807146771736842
25,153.0
10,2.42
0,0.4969834527368421
6,0.0
24,92.68113215578953
7,0.0
21,2.0
5,1.0
14,890.2631578947364
14,490.36842105263145
13,723.3472864105265
4,1.3271853078421052
14,144.0
21,1.0
20,1.1324689528947367
6,0.0
10,0.93
16,2.8824912898947366
14,171.26315789473676
14,1587.263157894736
21,1.0
2,0.166666667
14,151.0
15,56.10714042263159
8,3.343157894736841
26,2.684244645947368
1,1.0
1,0.0
15,12.945234027368421
4,1.1641496088421053
15,0.0
22,22.475959983684213
13,18.27817297
14,968.0
5,0.0
16,0.0
13,105.55112220000001
