feature,threshold
23,0.9380210940000001
28,1.322043073263158
20,612.0
17,695258.2105263156
1,1.0
8,0.0
12,7.119999999999999
36,3.0
29,478.36842105263156
6,1.0
25,29.94736842105263
9,3.343157894736841
2,0.5384842852105263
4,1.0261841949473682
30,3.811219512
4,0.2389999414210526
3,0.15134360010526318
9,188.34
29,158525.0
29,314.21052631578937
10,4.0
35,2.0
27,5.507972392
32,428.5365010368422
32,39.19056546894738
6,0.0
4,1.2088105174736832
25,316.0
32,0.0
8,0.0
9,3.62
22,20.504476427368413
27,1.263216000578947
33,0.29777538563157896
29,18042.947368421064
32,0.0
23,2.500281894631579
33,0.002643775
24,0.6390854358947368
34,11.398537004210526
2,0.0
0,0.542025315736842
21,2.0
7,0.5
26,2.0
5,0.5019881080526316
31,129.0
24,2.530522139210526
5,1.0
28,3.7319876929999984
32,22.475959983684213
17,1107662.3157894737
12,23.678947368421063
28,0.0
26,2.967375132
8,0.0
5,1.0
25,4.0
32,13.12402041631579
29,32.0
36,1.0
6,1.0
35,394.15789473684185
22,1793.0525059999998
8,0.693147181
24,0.1532197747368421
19,163.91056588421048
4,0.118601744
4,0.0
16,175.26315789473682
0,0.5073599205789474
2,0.5000170982105263
25,3.0
30,63.93216374368415
12,8.83
5,1.0
33,0.998990918
24,1.1639061390526317
3,0.0
6,0.0
17,5925.526315789474
33,0.960610025736842
30,53.59867418684208
27,0.0
22,17.48441306105263
26,2.5529442615263154
33,0.999278447
24,0.7026899029999999
23,3.725563745
31,1.0
17,942445.789473684
26,2.731374832736842
4,1.0571403725789474
26,5.482645368157895
19,42.20110053473684
31,3.0
29,3413.368421052619
34,7.260420403842103
5,1.0
7,0.0
3,0.37717754636842116
34,1.0
35,772.315789473684
37,223.2513231263159
32,163.3489846105259
11,1.0
2,0.44983272931578944
6,0.0
31,1.0
27,1.735686904263158
27,1.0048022778421053
16,150.0
6,1.0
24,0.6800668292105263
5,1.0
0,0.38776236942105263
5,0.0
28,3.4363561646842102
2,0.0
11,2.0
3,0.0
13,65280.0
0,0.0
26,3.8304018327368423
26,31.409675084210534
25,6.0
21,3.0
28,0.25002931300000003
16,72.0
32,4340.178010000001
14,4.0
22,108.3295886
3,0.2085928626842105
10,201.0
4,0.0
6,1.0
23,2.0316934033157903
12,0.0
30,5.860349127
18,129694.94736842104
17,1506985.210526314
30,9.548549835526316
20,171.26315789473676
15,0.0
13,0.0
25,14.78947368421052
31,66.84210526315786
20,240.26315789473682
21,4.0
37,59.63176760210525
33,0.13955442042105262
17,330.0
18,2046.0
0,0.0
11,1.0
2,0.7903334648947369
33,0.6225235082105263
10,8.0
21,6.0
6,0.0
26,2.4997780818947364
30,11.077778950526312
37,10.570316128421053
14,1.0
5,0.968197702
31,2.0
4,1.4380906213157894
7,0.0
25,64.63157894736827
8,0.0
35,1.0
20,13.0
9,34.532105263157895
16,1023.2631578947369
9,2.47
21,3.0
12,0.69
13,0.0
37,1564.826343
30,10.364255547368419
34,5.665499275736842
27,1.4142135619999998
22,510.43679872631594
26,3.620031532473684
27,102.07925159999999
22,2.612886148578947
37,22.77379652473684
27,0.05722821831578946
37,38.68648489
10,48.21052631578942
0,0.5694240409473683
7,0.0
28,1.7982997887894736
35,137.21052631578948
11,2.0
11,1.0
7,0.0
1,1.0
6,1.0
16,300.0
30,3680.783008
2,0.0
27,0.8213810630526316
30,7.843164448
14,1.0
4,1.2535534325263153
35,331.9473684210526
9,2.35
14,1.0
26,2.583877844157895
13,98496.05263157899
37,14.677752618421053
0,0.4561499954210526
20,968.0
27,31.091821535789485
17,22324591.0
11,1.0
10,7.0
17,257621.5789473685
4,0.0
31,2.0
16,3898.1052631578955
10,9.0
9,4.2368421052631575
13,10629.894736842103
6,1.0
34,17.75648164947367
21,171.0
21,1.0
5,0.5
7,0.0
23,1.6616858271052632
9,0.0
19,6.937087369210526
30,176.9383458526315
24,0.7257991137894737
14,1.0
34,4.506459817210526
34,584.0751179
32,73.05802325631578
7,0.0
3,0.0
36,2.0
33,0.684091834368421
5,1.0
7,0.5
18,129.26315789473682
11,2.0
36,2.0
6,0.0
6,1.0
18,40.0
27,0.9176504618421053
36,1.0
31,2.0
23,2.8824912898947366
4,0.0
29,87.26315789473682
18,26903.0
23,1.8421743744736843
20,144.0
15,63.66
36,1.0
12,0.0
2,0.0
11,2.0
2,0.6459683649473676
10,121.31578947368405
29,402.42105263157896
37,0.0
16,39900.0
15,0.0
35,80872.0
20,151.0
25,1276.0
33,0.04228964299999999
7,0.0
15,0.0
7,0.0
3,0.18495988352631576
21,1.0
4,1.1641496088421053
17,188290.0
12,1.4778947368421052
16,7761.263157894735
31,4.105263157894711
17,475677.6842105262
36,1.0
32,111.44786046315787
8,0.0
28,2.4134764188421056
1,1.0
32,6.448425553894737
10,2.0
21,2.0
13,374851.5789473682
28,1.9022125351052632
37,8.098139903
1,0.0
14,1.0
29,217.8421052631577
28,5.145490498210526
27,0.840118447
31,24.26315789473682
31,1.0
6,0.0
29,629.7368421052632
24,1.0642208443157894
2,0.9942591559999999
28,2.2475085931052634
35,7251.0
0,0.0
21,1.0
19,8.034613439578946
35,1.0
1,1.0
10,12.78947368421052
26,2.3954739438421053
13,38126.21052631578
19,12.236839733157893
16,49.578947368421055
33,0.5
8,0.19894878710526312
8,0.0
2,0.2785155592105263
8,0.0
0,0.5257032030526315
24,0.58381512
0,0.5780870174736843
36,1.0
32,36.32777711263158
18,277120.63157894707
7,0.0
32,54.25588108473684
9,0.0
9,2.55
15,0.0
24,0.8288388365789474
24,0.022165497368421043
12,74.46
15,0.0
1,1.0
30,5.562020887789473
16,1355.5263157894738
20,490.36842105263145
33,0.807146771736842
22,8.713523966421052
36,0.0
32,20.449017066315786
8,0.0
15,0.0
26,2.292298288263158
13,2118369.57894737
9,3.2152631578947366
13,253658.7894736842
15,0.0
18,76190.0
31,3.0
3,0.20255591242105264
16,142205.0
12,1.21
18,6461.263157894737
33,0.7819027785789474
2,0.0
35,1042.1578947368387
5,1.0
23,0.0
32,7.589085057789472
0,0.6233543494210526
3,0.0
1,0.0
22,12.945234027368421
31,5.6842105263157805
17,3455516.947368421
36,0.0
35,103.0
36,7.5263157894735855
16,5027.631578947368
13,757526.5263157894
23,3.202818822736841
37,16.541192238947367
9,2.74
26,2.283313732
32,28.811011253157893
18,41314.63157894737
5,1.0
1,0.8997842521578947
15,0.0
24,4.988895371
37,45.254722145263145
6,0.0
34,1.0058546151578949
2,0.5673030755263159
20,89.6842105263158
23,1.9516142395789473
3,0.0
20,1587.263157894736
11,0.0
21,1.0
7,0.0
28,2.116144168736842
35,1.0
14,1.0
8,0.6589088295789473
20,41.0
12,0.8610526315789471
37,0.0
3,0.1602645677368421
22,133.5016670105263
10,0.0
32,81.75509335105264
25,19.36842105263159
19,23.560285241052632
1,0.6882299853157894
37,2.684244645947368
19,2802.137099
22,285.0620672947363
20,4633.999999999975
2,0.5801439118947368
21,23.26315789473682
35,28.0
30,15.412390593157895
6,1.0
36,1.0
28,1.1324689528947367
37,0.032413573
31,4.0
29,1026.0
13,148390.0
1,1.0
3,0.448985064
17,372420.05263157893
34,24.631425311578944
5,1.0
34,5.34551495
22,56.10714042263159
30,18.390403805263162
12,2.11
0,0.0
29,55.0
19,128.406454
24,0.0
10,25.94736842105263
8,0.0
2,0.612621253105263
18,4426259.0
28,0.8302485950526316
27,2.428043814631577
26,1.9895137285263158
3,0.28042590863157896
14,1.0
16,12.0
4,1.9536314467368423
21,3.0
37,4.346283973
18,11949.0
27,0.6656475162631579
30,123.9644804736841
1,0.0
29,67.47368421052632
9,0.0
14,2.0
7,0.0
34,92.68113215578953
24,1.0009667112105265
21,10.0
17,24302.999999999996
5,0.0
12,0.93
16,49770.0
21,3.0
16,15983633.0
34,6.590226032052632
15,0.0
24,1.3658841461052629
23,4.498422265947369
20,2743.6315789473665
1,0.500384826263158
13,965357.6315789472
32,8.795283339684211
23,0.0
33,0.8260483834210525
34,29.24029723421052
25,201.0
14,6.0
3,0.2334570452105263
15,0.0
30,6.2973766960000015
9,2.97
27,1.583020312736842
27,19.179210309473632
37,33.968548962105245
30,32.40242511578948
18,1503.4736842105262
25,354.52631578947376
33,0.464813095
23,7.866449154
3,0.2461258704210526
30,281.41855263157896
26,3.293543815105263
19,18.27817297
29,551.0
10,1276.0
7,0.0
23,0.6051846671578948
8,0.0
23,1.3105260975263158
6,0.0
11,1.0
5,0.8997842521578947
16,2338.736842105262
0,0.589238757368421
22,75.45612588999994
31,592.0
6,1.0
18,462709.47368421056
4,0.0
28,1.482385741473684
30,99.43264637263154
12,0.0
24,0.819650135
4,0.816466736789474
28,0.0
36,1.0
30,41.86012789842107
2,0.9736166150000001
36,1.0
31,4.0
22,0.0
19,14.34282812473684
5,0.49829573778947367
15,0.0
24,1.097077098
11,0.0
33,0.9176204509999999
26,2.371342079
4,3.205727527
8,0.0
10,0.0
20,7810.157894736843
31,1.0
12,1.7289473684210526
9,2.6236842105263154
31,2.0
12,1.553684210526316
23,2.2907444673157893
14,1.0
14,495.0
36,1.0
10,18.36842105263159
36,153.0
33,0.9928398775263155
13,1206103.5789473683
35,283.0
19,28.156418901052632
5,1.0
24,1.4675938005263156
22,31.35815560105263
35,26.0
11,1.0
15,0.0
16,700.7894736842103
33,0.5879702979473683
1,0.0
1,0.4969834527368421
29,1703.6315789473674
36,29.263157894736878
28,2.9795087819999995
16,330.0
25,8.0
29,6.0
18,101315.36842105255
0,0.8445701619473684
21,3.0
11,65.0
15,0.0
0,0.0
35,561.0
19,54.59170653684211
3,0.29915768836842105
8,0.0
11,1.0
0,0.639719626
12,0.8247368421052631
23,3.3961574386842104
1,1.0
28,2.6139128353684207
26,81.5507027
4,0.0
4,1.6528240417368418
8,0.0
17,35013.52631578947
14,1.0
1,1.0
8,0.0
3,0.0
18,400.0
14,1.0
3,0.12510711742105263
22,6.2632289489473685
5,0.6588968031052631
34,10.212296416842108
11,2.0
14,1.0
27,1.498242304105263
29,780.0
29,161.0
14,1.0
14,1.0
23,0.9985679947368415
26,1.656716418
25,151.0
9,2.0
13,0.0
30,22.72863553263158
15,0.4484210526315786
9,0.0
13,22145.73684210526
3,0.07425561063157896
7,0.0
10,316.0
25,2.0
10,0.0
26,3.194426455894737
25,2.0
10,44.0
31,2.0
27,2.1182984146315786
29,141.0
32,5.011230104315789
11,0.0
1,1.0
1,0.968197702
18,18756.21052631579
20,28190.0
37,0.0
5,0.0
0,0.0
7,0.4447264579473682
34,59.665910795789294
24,1.0706697244736842
