experiment,instance,time,size,lb,ub,optimal
oracle,1-FullIns_4.col,181,10055,4,5,False
oracle,1-FullIns_4.col,183,10083,4,5,False
oracle,1-FullIns_4.col,184,10101,4,5,False
oracle,1-FullIns_4.col,186,10137,4,5,False
oracle,1-FullIns_4.col,188,10169,4,5,False
oracle,1-FullIns_4.col,189,10180,4,5,False
oracle,1-FullIns_4.col,191,10193,4,5,False
oracle,1-FullIns_4.col,192,10203,4,5,False
oracle,1-FullIns_4.col,193,10212,4,5,False
oracle,1-FullIns_4.col,194,10217,4,5,False
oracle,1-FullIns_4.col,196,10239,4,5,False
oracle,1-FullIns_4.col,198,10257,4,5,False
oracle,1-FullIns_4.col,199,10274,4,5,False
oracle,1-FullIns_4.col,200,10287,4,5,False
oracle,1-FullIns_4.col,202,10306,4,5,False
oracle,1-FullIns_4.col,204,10335,4,5,False
oracle,1-FullIns_4.col,205,10354,4,5,False
oracle,1-FullIns_4.col,207,10374,4,5,False
oracle,1-FullIns_4.col,208,10384,4,5,False
oracle,1-FullIns_4.col,210,10420,4,5,False
oracle,1-FullIns_4.col,211,10436,4,5,False
oracle,1-FullIns_4.col,213,10485,4,5,False
oracle,1-FullIns_4.col,215,10506,4,5,False
oracle,1-FullIns_4.col,217,10551,4,5,False
oracle,1-FullIns_4.col,219,10556,4,5,False
oracle,1-FullIns_4.col,220,10573,4,5,False
oracle,1-FullIns_4.col,221,10588,4,5,False
oracle,1-FullIns_4.col,222,10601,4,5,False
oracle,1-FullIns_4.col,223,10619,4,5,False
oracle,1-FullIns_4.col,224,10630,4,5,False
oracle,1-FullIns_4.col,225,10642,4,5,False
oracle,1-FullIns_4.col,226,10646,4,5,False
oracle,1-FullIns_4.col,227,10659,4,5,False
oracle,1-FullIns_4.col,228,10673,4,5,False
oracle,1-FullIns_4.col,229,10685,4,5,False
oracle,1-FullIns_4.col,230,10691,4,5,False
oracle,1-FullIns_4.col,231,10697,4,5,False
oracle,1-FullIns_4.col,233,10712,4,5,False
oracle,1-FullIns_4.col,235,10721,4,5,False
oracle,1-FullIns_4.col,236,10734,4,5,False
oracle,1-FullIns_4.col,237,10740,4,5,False
oracle,1-FullIns_4.col,238,10756,4,5,False
oracle,1-FullIns_4.col,239,10761,4,5,False
oracle,1-FullIns_4.col,241,10788,4,5,False
oracle,1-FullIns_4.col,242,10792,4,5,False
oracle,1-FullIns_4.col,243,10801,4,5,False
oracle,1-FullIns_4.col,244,10808,4,5,False
oracle,1-FullIns_4.col,245,10819,4,5,False
oracle,1-FullIns_4.col,246,10829,4,5,False
oracle,1-FullIns_4.col,247,10849,4,5,False
oracle,1-FullIns_4.col,248,10863,4,5,False
oracle,1-FullIns_4.col,249,10873,4,5,False
oracle,1-FullIns_4.col,251,10893,4,5,False
oracle,1-FullIns_4.col,252,10906,4,5,False
oracle,1-FullIns_4.col,253,10909,4,5,False
oracle,1-FullIns_4.col,254,10914,4,5,False
oracle,1-FullIns_4.col,255,10916,4,5,False
oracle,1-FullIns_4.col,256,10919,4,5,False
oracle,1-FullIns_4.col,257,10934,4,5,False
oracle,1-FullIns_4.col,258,10941,4,5,False
oracle,1-FullIns_4.col,259,10949,4,5,False
oracle,1-FullIns_4.col,260,10969,4,5,False
oracle,1-FullIns_4.col,262,10975,4,5,False
oracle,1-FullIns_4.col,263,10984,4,5,False
oracle,1-FullIns_4.col,264,10988,4,5,False
oracle,1-FullIns_4.col,265,11002,4,5,False
oracle,1-FullIns_4.col,266,11004,4,5,False
oracle,1-FullIns_4.col,267,11011,4,5,False
oracle,1-FullIns_4.col,268,11017,4,5,False
oracle,1-FullIns_4.col,269,11028,4,5,False
oracle,1-FullIns_4.col,270,11034,4,5,False
oracle,1-FullIns_4.col,271,11051,4,5,False
oracle,1-FullIns_4.col,273,11060,4,5,False
oracle,1-FullIns_4.col,274,11068,4,5,False
oracle,1-FullIns_4.col,275,11070,4,5,False
oracle,1-FullIns_4.col,276,11077,4,5,False
oracle,1-FullIns_4.col,277,11086,4,5,False
oracle,1-FullIns_4.col,278,11095,4,5,False
oracle,1-FullIns_4.col,279,11111,4,5,False
oracle,1-FullIns_4.col,280,11115,4,5,False
oracle,1-FullIns_4.col,281,11129,4,5,False
oracle,1-FullIns_4.col,283,11135,4,5,False
oracle,1-FullIns_4.col,284,11151,4,5,False
oracle,1-FullIns_4.col,285,11155,4,5,False
oracle,1-FullIns_4.col,286,11161,4,5,False
oracle,1-FullIns_4.col,287,11169,4,5,False
oracle,1-FullIns_4.col,288,11175,4,5,False
oracle,1-FullIns_4.col,290,11178,4,5,False
oracle,1-FullIns_4.col,291,11188,4,5,False
oracle,1-FullIns_4.col,292,11191,4,5,False
oracle,1-FullIns_4.col,293,11212,4,5,False
oracle,1-FullIns_4.col,294,11217,4,5,False
oracle,1-FullIns_4.col,295,11232,4,5,False
oracle,1-FullIns_4.col,296,11236,4,5,False
oracle,1-FullIns_4.col,298,11238,4,5,False
oracle,1-FullIns_4.col,299,11257,4,5,False
oracle,1-FullIns_4.col,300,11267,4,5,False
oracle,1-FullIns_4.col,301,11275,4,5,False
oracle,1-FullIns_4.col,302,11280,4,5,False
oracle,1-FullIns_4.col,304,11283,4,5,False
oracle,1-FullIns_4.col,305,11286,4,5,False
oracle,1-FullIns_4.col,306,11292,4,5,False
oracle,1-FullIns_4.col,307,11300,4,5,False
oracle,1-FullIns_4.col,308,11302,4,5,False
oracle,1-FullIns_4.col,310,11312,4,5,False
oracle,1-FullIns_4.col,311,11316,4,5,False
oracle,1-FullIns_4.col,312,11324,4,5,False
oracle,1-FullIns_4.col,313,11329,4,5,False
oracle,1-FullIns_4.col,314,11334,4,5,False
oracle,1-FullIns_4.col,315,11340,4,5,False
oracle,1-FullIns_4.col,317,11347,4,5,False
oracle,1-FullIns_4.col,318,11351,4,5,False
oracle,1-FullIns_4.col,319,11355,4,5,False
oracle,1-FullIns_4.col,320,11364,4,5,False
oracle,1-FullIns_4.col,321,11366,4,5,False
oracle,1-FullIns_4.col,322,11375,4,5,False
oracle,1-FullIns_4.col,324,11387,4,5,False
oracle,1-FullIns_4.col,325,11402,4,5,False
oracle,1-FullIns_4.col,326,11409,4,5,False
oracle,1-FullIns_4.col,327,11418,4,5,False
oracle,1-FullIns_4.col,328,11421,4,5,False
oracle,1-FullIns_4.col,330,11429,4,5,False
oracle,1-FullIns_4.col,331,11435,4,5,False
oracle,1-FullIns_4.col,332,11443,4,5,False
oracle,1-FullIns_4.col,333,11450,4,5,False
oracle,1-FullIns_4.col,334,11457,4,5,False
oracle,1-FullIns_4.col,335,11465,4,5,False
oracle,1-FullIns_4.col,337,11478,4,5,False
oracle,1-FullIns_4.col,338,11498,4,5,False
oracle,1-FullIns_4.col,339,11504,4,5,False
oracle,1-FullIns_4.col,340,11510,4,5,False
oracle,1-FullIns_4.col,342,11522,4,5,False
oracle,1-FullIns_4.col,343,11530,4,5,False
oracle,1-FullIns_4.col,344,11532,4,5,False
oracle,1-FullIns_4.col,345,11535,4,5,False
oracle,1-FullIns_4.col,346,11542,4,5,False
oracle,1-FullIns_4.col,348,11545,4,5,False
oracle,1-FullIns_4.col,349,11546,4,5,False
oracle,1-FullIns_4.col,350,11550,4,5,False
oracle,1-FullIns_4.col,351,11553,4,5,False
oracle,1-FullIns_4.col,353,11567,4,5,False
oracle,1-FullIns_4.col,354,11571,4,5,False
oracle,1-FullIns_4.col,355,11574,4,5,False
oracle,1-FullIns_4.col,356,11587,4,5,False
oracle,1-FullIns_4.col,358,11592,4,5,False
oracle,1-FullIns_4.col,359,11616,4,5,False
oracle,1-FullIns_4.col,360,11623,4,5,False
oracle,1-FullIns_4.col,361,11640,4,5,False
oracle,1-FullIns_4.col,363,11649,4,5,False
oracle,1-FullIns_4.col,364,11655,4,5,False
oracle,1-FullIns_4.col,365,11663,4,5,False
oracle,1-FullIns_4.col,366,11670,4,5,False
oracle,1-FullIns_4.col,367,11672,4,5,False
oracle,1-FullIns_4.col,369,11692,4,5,False
oracle,1-FullIns_4.col,370,11698,4,5,False
oracle,1-FullIns_4.col,371,11703,4,5,False
oracle,1-FullIns_4.col,372,11707,4,5,False
oracle,1-FullIns_4.col,373,11714,4,5,False
oracle,1-FullIns_4.col,375,11718,4,5,False
oracle,1-FullIns_4.col,376,11720,4,5,False
oracle,1-FullIns_4.col,377,11731,4,5,False
oracle,1-FullIns_4.col,379,11743,4,5,False
oracle,1-FullIns_4.col,380,11756,4,5,False
oracle,1-FullIns_4.col,381,11764,4,5,False
oracle,1-FullIns_4.col,382,11771,4,5,False
oracle,1-FullIns_4.col,384,11786,4,5,False
oracle,1-FullIns_4.col,385,11793,4,5,False
oracle,1-FullIns_4.col,386,11797,4,5,False
oracle,1-FullIns_4.col,387,11810,4,5,False
oracle,1-FullIns_4.col,389,11814,4,5,False
oracle,1-FullIns_4.col,390,11817,4,5,False
oracle,1-FullIns_4.col,391,11828,4,5,False
oracle,1-FullIns_4.col,393,11844,4,5,False
oracle,1-FullIns_4.col,394,11847,4,5,False
oracle,1-FullIns_4.col,395,11853,4,5,False
oracle,1-FullIns_4.col,397,11856,4,5,False
oracle,1-FullIns_4.col,398,11864,4,5,False
oracle,1-FullIns_4.col,399,11868,4,5,False
oracle,1-FullIns_4.col,400,11869,4,5,False
oracle,1-FullIns_4.col,402,11875,4,5,False
oracle,1-FullIns_4.col,403,11882,4,5,False
oracle,1-FullIns_4.col,404,11885,4,5,False
oracle,1-FullIns_4.col,406,11888,4,5,False
oracle,1-FullIns_4.col,407,11894,4,5,False
oracle,1-FullIns_4.col,408,11905,4,5,False
oracle,1-FullIns_4.col,410,11911,4,5,False
oracle,1-FullIns_4.col,411,11933,4,5,False
oracle,1-FullIns_4.col,412,11942,4,5,False
oracle,1-FullIns_4.col,413,11954,4,5,False
oracle,1-FullIns_4.col,415,11958,4,5,False
oracle,1-FullIns_4.col,416,11968,4,5,False
oracle,1-FullIns_4.col,417,11980,4,5,False
oracle,1-FullIns_4.col,419,11989,4,5,False
oracle,1-FullIns_4.col,420,11990,4,5,False
oracle,1-FullIns_4.col,421,11994,4,5,False
oracle,1-FullIns_4.col,422,12001,4,5,False
oracle,1-FullIns_4.col,424,12008,4,5,False
oracle,1-FullIns_4.col,425,12012,4,5,False
oracle,1-FullIns_4.col,426,12016,4,5,False
oracle,1-FullIns_4.col,428,12020,4,5,False
oracle,1-FullIns_4.col,429,12032,4,5,False
oracle,1-FullIns_4.col,430,12041,4,5,False
oracle,1-FullIns_4.col,431,12042,4,5,False
oracle,1-FullIns_4.col,433,12054,4,5,False
oracle,1-FullIns_4.col,434,12058,4,5,False
oracle,1-FullIns_4.col,435,12065,4,5,False
oracle,1-FullIns_4.col,437,12081,4,5,False
oracle,1-FullIns_4.col,438,12085,4,5,False
oracle,1-FullIns_4.col,439,12088,4,5,False
oracle,1-FullIns_4.col,440,12088,4,5,False
oracle,1-FullIns_4.col,442,12090,4,5,False
oracle,1-FullIns_4.col,443,12093,4,5,False
oracle,1-FullIns_4.col,444,12112,4,5,False
oracle,1-FullIns_4.col,446,12115,4,5,False
oracle,1-FullIns_4.col,447,12122,4,5,False
oracle,1-FullIns_4.col,448,12128,4,5,False
oracle,1-FullIns_4.col,450,12134,4,5,False
oracle,1-FullIns_4.col,451,12137,4,5,False
oracle,1-FullIns_4.col,452,12145,4,5,False
oracle,1-FullIns_4.col,453,12148,4,5,False
oracle,1-FullIns_4.col,455,12153,4,5,False
oracle,1-FullIns_4.col,456,12159,4,5,False
oracle,1-FullIns_4.col,457,12163,4,5,False
oracle,1-FullIns_4.col,459,12165,4,5,False
oracle,1-FullIns_4.col,460,12167,4,5,False
oracle,1-FullIns_4.col,461,12175,4,5,False
oracle,1-FullIns_4.col,463,12178,4,5,False
oracle,1-FullIns_4.col,464,12180,4,5,False
oracle,1-FullIns_4.col,465,12181,4,5,False
oracle,1-FullIns_4.col,467,12196,4,5,False
oracle,1-FullIns_4.col,468,12198,4,5,False
oracle,1-FullIns_4.col,469,12201,4,5,False
oracle,1-FullIns_4.col,471,12209,4,5,False
oracle,1-FullIns_4.col,472,12212,4,5,False
oracle,1-FullIns_4.col,473,12238,4,5,False
oracle,1-FullIns_4.col,475,12254,4,5,False
oracle,1-FullIns_4.col,476,12257,4,5,False
oracle,1-FullIns_4.col,478,12260,4,5,False
oracle,1-FullIns_4.col,479,12273,4,5,False
oracle,1-FullIns_4.col,480,12280,4,5,False
oracle,1-FullIns_4.col,482,12285,4,5,False
oracle,1-FullIns_4.col,483,12286,4,5,False
oracle,1-FullIns_4.col,484,12292,4,5,False
oracle,1-FullIns_4.col,486,12309,4,5,False
oracle,1-FullIns_4.col,487,12320,4,5,False
oracle,1-FullIns_4.col,488,12330,4,5,False
oracle,1-FullIns_4.col,490,12344,4,5,False
oracle,1-FullIns_4.col,491,12358,4,5,False
oracle,1-FullIns_4.col,492,12362,4,5,False
oracle,1-FullIns_4.col,494,12368,4,5,False
oracle,1-FullIns_4.col,495,12369,4,5,False
oracle,1-FullIns_4.col,496,12376,4,5,False
oracle,1-FullIns_4.col,498,12386,4,5,False
oracle,1-FullIns_4.col,499,12389,4,5,False
oracle,1-FullIns_4.col,501,12394,4,5,False
oracle,1-FullIns_4.col,502,12395,4,5,False
oracle,1-FullIns_4.col,503,12397,4,5,False
oracle,1-FullIns_4.col,504,12401,4,5,False
oracle,1-FullIns_4.col,506,12414,4,5,False
oracle,1-FullIns_4.col,507,12422,4,5,False
oracle,1-FullIns_4.col,509,12431,4,5,False
oracle,1-FullIns_4.col,510,12436,4,5,False
oracle,1-FullIns_4.col,511,12438,4,5,False
oracle,1-FullIns_4.col,513,12453,4,5,False
oracle,1-FullIns_4.col,514,12464,4,5,False
oracle,1-FullIns_4.col,516,12465,4,5,False
oracle,1-FullIns_4.col,517,12474,4,5,False
oracle,1-FullIns_4.col,518,12485,4,5,False
oracle,1-FullIns_4.col,520,12496,4,5,False
oracle,1-FullIns_4.col,521,12500,4,5,False
oracle,1-FullIns_4.col,523,12515,4,5,False
oracle,1-FullIns_4.col,524,12517,4,5,False
oracle,1-FullIns_4.col,525,12522,4,5,False
oracle,1-FullIns_4.col,527,12527,4,5,False
oracle,1-FullIns_4.col,528,12537,4,5,False
oracle,1-FullIns_4.col,530,12539,4,5,False
oracle,1-FullIns_4.col,532,12550,4,5,False
oracle,1-FullIns_4.col,533,12552,4,5,False
oracle,1-FullIns_4.col,535,12559,4,5,False
oracle,1-FullIns_4.col,537,12567,4,5,False
oracle,1-FullIns_4.col,538,12573,4,5,False
oracle,1-FullIns_4.col,539,12579,4,5,False
oracle,1-FullIns_4.col,540,12593,4,5,False
oracle,1-FullIns_4.col,541,12623,4,5,False
oracle,1-FullIns_4.col,542,12627,4,5,False
oracle,1-FullIns_4.col,543,12645,4,5,False
oracle,1-FullIns_4.col,544,12649,4,5,False
oracle,1-FullIns_4.col,545,12653,4,5,False
oracle,1-FullIns_4.col,546,12655,4,5,False
oracle,1-FullIns_4.col,547,12660,4,5,False
oracle,1-FullIns_4.col,549,12664,4,5,False
oracle,1-FullIns_4.col,550,12670,4,5,False
oracle,1-FullIns_4.col,551,12680,4,5,False
oracle,1-FullIns_4.col,552,12693,4,5,False
oracle,1-FullIns_4.col,553,12700,4,5,False
oracle,1-FullIns_4.col,554,12703,4,5,False
oracle,1-FullIns_4.col,555,12720,4,5,False
oracle,1-FullIns_4.col,556,12723,4,5,False
oracle,1-FullIns_4.col,557,12738,4,5,False
oracle,1-FullIns_4.col,558,12749,4,5,False
oracle,1-FullIns_4.col,559,12756,4,5,False
oracle,1-FullIns_4.col,560,12760,4,5,False
oracle,1-FullIns_4.col,561,12769,4,5,False
oracle,1-FullIns_4.col,563,12778,4,5,False
oracle,1-FullIns_4.col,564,12785,4,5,False
oracle,1-FullIns_4.col,565,12791,4,5,False
oracle,1-FullIns_4.col,566,12805,4,5,False
oracle,1-FullIns_4.col,567,12812,4,5,False
oracle,1-FullIns_4.col,568,12823,4,5,False
oracle,1-FullIns_4.col,569,12827,4,5,False
oracle,1-FullIns_4.col,570,12839,4,5,False
oracle,1-FullIns_4.col,571,12849,4,5,False
oracle,1-FullIns_4.col,572,12861,4,5,False
oracle,1-FullIns_4.col,573,12867,4,5,False
oracle,1-FullIns_4.col,574,12877,4,5,False
oracle,1-FullIns_4.col,575,12885,4,5,False
oracle,1-FullIns_4.col,577,12891,4,5,False
oracle,1-FullIns_4.col,578,12896,4,5,False
oracle,1-FullIns_4.col,579,12904,4,5,False
oracle,1-FullIns_4.col,580,12926,4,5,False
oracle,1-FullIns_4.col,581,12931,4,5,False
oracle,1-FullIns_4.col,582,12941,4,5,False
oracle,1-FullIns_4.col,583,12947,4,5,False
oracle,1-FullIns_4.col,584,12952,4,5,False
oracle,1-FullIns_4.col,585,12952,4,5,False
oracle,1-FullIns_4.col,586,12954,4,5,False
oracle,1-FullIns_4.col,587,12958,4,5,False
oracle,1-FullIns_4.col,588,12967,4,5,False
oracle,1-FullIns_4.col,590,12971,4,5,False
oracle,1-FullIns_4.col,591,12982,4,5,False
oracle,1-FullIns_4.col,592,12985,4,5,False
oracle,1-FullIns_4.col,593,13001,4,5,False
oracle,1-FullIns_4.col,594,13004,4,5,False
oracle,1-FullIns_4.col,595,13006,4,5,False
oracle,1-FullIns_4.col,596,13016,4,5,False
oracle,1-FullIns_4.col,597,13019,4,5,False
oracle,1-FullIns_4.col,598,13029,4,5,False
oracle,1-FullIns_4.col,599,13035,4,5,False
oracle,1-FullIns_4.col,601,13037,4,5,False
oracle,1-FullIns_4.col,602,13046,4,5,False
oracle,1-FullIns_4.col,603,13049,4,5,False
oracle,1-FullIns_4.col,604,13058,4,5,False
oracle,1-FullIns_4.col,605,13064,4,5,False
oracle,1-FullIns_4.col,606,13066,4,5,False
oracle,1-FullIns_4.col,607,13069,4,5,False
oracle,1-FullIns_4.col,608,13080,4,5,False
oracle,1-FullIns_4.col,609,13086,4,5,False
oracle,1-FullIns_4.col,610,13097,4,5,False
oracle,1-FullIns_4.col,611,13102,4,5,False
oracle,1-FullIns_4.col,613,13105,4,5,False
oracle,1-FullIns_4.col,614,13106,4,5,False
oracle,1-FullIns_4.col,615,13123,4,5,False
oracle,1-FullIns_4.col,616,13130,4,5,False
oracle,1-FullIns_4.col,617,13141,4,5,False
oracle,1-FullIns_4.col,618,13148,4,5,False
oracle,1-FullIns_4.col,619,13165,4,5,False
oracle,1-FullIns_4.col,620,13178,4,5,False
oracle,1-FullIns_4.col,621,13182,4,5,False
oracle,1-FullIns_4.col,622,13184,4,5,False
oracle,1-FullIns_4.col,623,13190,4,5,False
oracle,1-FullIns_4.col,625,13191,4,5,False
oracle,1-FullIns_4.col,626,13203,4,5,False
oracle,1-FullIns_4.col,627,13208,4,5,False
oracle,1-FullIns_4.col,628,13212,4,5,False
oracle,1-FullIns_4.col,629,13219,4,5,False
oracle,1-FullIns_4.col,630,13229,4,5,False
oracle,1-FullIns_4.col,631,13232,4,5,False
oracle,1-FullIns_4.col,632,13245,4,5,False
oracle,1-FullIns_4.col,633,13249,4,5,False
oracle,1-FullIns_4.col,634,13259,4,5,False
oracle,1-FullIns_4.col,636,13260,4,5,False
oracle,1-FullIns_4.col,637,13277,4,5,False
oracle,1-FullIns_4.col,638,13279,4,5,False
oracle,1-FullIns_4.col,639,13287,4,5,False
oracle,1-FullIns_4.col,640,13300,4,5,False
oracle,1-FullIns_4.col,641,13301,4,5,False
oracle,1-FullIns_4.col,642,13321,4,5,False
oracle,1-FullIns_4.col,643,13324,4,5,False
oracle,1-FullIns_4.col,644,13336,4,5,False
oracle,1-FullIns_4.col,645,13348,4,5,False
oracle,1-FullIns_4.col,646,13365,4,5,False
oracle,1-FullIns_4.col,648,13376,4,5,False
oracle,1-FullIns_4.col,649,13384,4,5,False
oracle,1-FullIns_4.col,650,13387,4,5,False
oracle,1-FullIns_4.col,651,13390,4,5,False
oracle,1-FullIns_4.col,652,13404,4,5,False
oracle,1-FullIns_4.col,653,13410,4,5,False
oracle,1-FullIns_4.col,654,13417,4,5,False
oracle,1-FullIns_4.col,655,13422,4,5,False
oracle,1-FullIns_4.col,656,13425,4,5,False
oracle,1-FullIns_4.col,657,13432,4,5,False
oracle,1-FullIns_4.col,659,13437,4,5,False
oracle,1-FullIns_4.col,660,13440,4,5,False
oracle,1-FullIns_4.col,661,13451,4,5,False
oracle,1-FullIns_4.col,662,13458,4,5,False
oracle,1-FullIns_4.col,663,13473,4,5,False
oracle,1-FullIns_4.col,664,13476,4,5,False
oracle,1-FullIns_4.col,665,13482,4,5,False
oracle,1-FullIns_4.col,667,13488,4,5,False
oracle,1-FullIns_4.col,668,13495,4,5,False
